
   1.00000000     -0.181578934       58.0000000       17.4315777      -12.1875000      0.249671042      -940.750000      -385.401276       2740.00000       14.0421047       7.85154621E+10   3.28400512E+09
   2266918.50       2.39533639      0.149533734       1.51026428       5115309.00      -2.41740918       10.2281065      -2.66370559       530524224.       2.03433728       28.7677898     -0.241317913    
   2149947.50       2.47601581       1863771.38     -0.882188737       6220141.00      -2.40912223       4336968.00      -1.35164607       546906816.       2.03222394       151893680.      0.299305588    
   1806843.25       2.73786402       4864174.50     -0.916247785       9500063.00      -2.38957572       12405676.0      -1.38098478       556847616.       2.02714014       273894784.      0.302489758    
   1319713.25       3.13056660       8980107.00     -0.939535975       14179982.0      -2.36910725       24459146.0      -1.39972758       459723232.       2.02177429       285954784.      0.306419492    
   534949.500      -2.88107848       12247094.0     -0.949657083       17857798.0      -2.35650158       34423520.0      -1.40791667       184538464.       2.01848316       125464416.      0.309159607    
   534949.625      0.260514408       12247094.0     -0.949656963       17857790.0      -2.35650182       34423496.0      -1.40791714       184538416.      -1.12310946       125464480.      -2.83243346    
   1319713.50      -1.10266237E-02   8980104.00     -0.939536214       14179978.0      -2.36910725       24459124.0      -1.39972758       459723392.      -1.11981821       285954816.      -2.83517313    
   1806843.38     -0.403728992       4864172.00     -0.916247964       9500056.00      -2.38957596       12405660.0      -1.38098574       556847680.      -1.11445248       273894752.      -2.83910275    
   2149947.75     -0.665577352       1863769.38     -0.882188559       6220138.50      -2.40912247       4336972.00      -1.35164881       546906816.      -1.10936892       151893600.      -2.84228730    
   2266918.25     -0.746256351      0.439554632       1.75709248       5115308.00      -2.41740894      0.413182825      0.839608550       530524224.      -1.10725570       60.1942558      0.107205294    
   5954622.00       1311558.12      -7.81250000E-03   0.00000000     -0.164062500      0.293996722     -0.218750000     -0.117598683       57429528.0       161074608.       2.75000000       12.2302628    
  -1.56250000E-02   9.04605258E-03   45543748.0       19813990.0     -0.474609375     -0.595908701       90986384.0       15511137.0      -4.56250000      -1.99013162       18.5000000      -164.131577    
 -0.660156250      -3.61842103E-02 -0.191406250      -1.42023027       54119668.0       19936784.0      -18.0937500      -2.71381569       47.0000000      -151.105255       2.93750000      -2.89473677    
   1.56250000E-02   2.26151315E-03   86896104.0       11907051.0       4.43750000      0.499229014       2.01569536E+09   9345048.00      -56.0000000      0.723684192      -69.5000000      -354.641449    
   55977844.0       159413984.       1.00000000      -5.78947353      -273.000000      -70.0526276      -188.000000       22.0000000       1.06964550E+11   2.35544678E+10   3416.00000       1370.94739    
  -2.50000000     -0.578947365      -58.0000000      -70.6315765       5.25000000       1.91776311       974.125000       8.46710491       2804.00000      -245.473679       8.99347988E+10   1.69403709E+10
   2031450.12       2.25979590      0.123207375      -1.22202528       723479.062     -0.268656701       3.71847343       3.05727601       377345312.       2.12223554       12.6848011     -0.359547675    
   2058984.50       2.34046435       718401.062      0.262094229       886958.812      -1.73429179       922527.000      0.361493886       436390528.       2.13209581       154063600.      0.684129655    
   1841219.88       2.67799258       2684655.75     -0.378306895       4548601.00      -2.30848694       6834220.00      -1.12871742       564111808.       2.15194368       325875904.      0.673819482    
   1496150.00      -2.88299227       7124320.00     -0.626871586       11251413.0      -2.36408806       24293230.0      -1.29825604       576199552.       2.16946554       392082144.      0.671068788    
   783421.188      -2.41505122       11495446.0     -0.702326000       17327158.0      -2.36842775       42502336.0      -1.33805835       260047984.       2.17922330       185624528.      0.672841489    
   783421.750      0.726540983       11495441.0     -0.702326357       17327158.0      -2.36842775       42502300.0      -1.33805835       260048112.     -0.962369263       185624704.      -2.46875095    
   1496150.12      0.258600354       7124320.00     -0.626871228       11251408.0      -2.36408830       24293204.0      -1.29825568       576199296.     -0.972126961       392082336.      -2.47052383    
   1841220.62     -0.463600844       2684652.50     -0.378306329       4548599.50      -2.30848670       6834207.50      -1.12871695       564111616.     -0.989648938       325875712.      -2.46777296    
   2058984.25     -0.801128745       718400.500      0.262093574       886957.812      -1.73429036       922532.688      0.361495942       436390560.      -1.00949717       154063504.      -2.45746303    
   2031450.38     -0.881796777      0.152472705      -1.94168758       723479.875     -0.268653721      0.958126128       3.11961818       377345312.      -1.01935709       23.5813541      0.775297523    
   6283094.50       1878127.38       1.56250000E-02  -5.26315793E-02  -7.81250000E-03 -0.189473689      -3.12500000E-02  -2.10526325E-02  -27873832.0       121893832.      -11.0000000       5.89473724    
  -3.90625000E-03   5.26315812E-03   30766868.0       26443798.0     -0.371582031     -0.725000024       82365784.0       29486268.0      0.281250000       2.82105279       11.8125000      -77.3894806    
 -0.919921875     -0.147368431      0.306640625       1.04210532       50814052.0       15631246.0       10.0625000      -9.57894802      -182.000000      -21.5578957      0.265625000       8.50526333    
   7.81250000E-03  -1.05263162E-02   81036232.0       24761032.0       17.0312500     -0.207236856       2.02258214E+09   27685708.0      -58.0000000       6.56842136      -1616.87500      -475.747375    
  -27617816.0       120846064.       0.00000000      -2.69473696      -98.0000000      -25.6000004       378.000000      -2.69473696       9.14175754E+10   2.36304200E+10   1844.00000      -803.031616    
  -1.00000000      0.673684239      -293.000000       179.200012       1.87500000      -3.53684235      -1458.62500       321.010529       992.000000       280.252655       7.36808141E+10   4.12022415E+10
   426440.219       6.81432858E-02  0.273136646       1.31349003       3836163.50      0.473143309       2.74055243      -1.71145427       77402272.0       2.29678607       10.1379900       1.09867430    
   546686.438       1.51766253       1366590.38       2.02637339       3542321.50      0.471048266       5536575.50       1.71281457       155307584.       2.22950125       76481424.0       1.39812076    
   1414804.75       2.20427227       1385938.62       1.53719735       1076452.88      0.103012644       4271298.50       1.51467144       378773856.       2.20760894       221192640.       1.10737932    
   1173833.25       3.00085282       3593049.50     -0.316884637       6929970.50      -2.37404895       16819764.0      -1.26419675       556463616.       2.21963453       340606560.      0.972196758    
   709037.062      -2.33631516       8880640.00     -0.548268735       16245428.0      -2.40296936       46657740.0      -1.33419859       295758528.       2.23151803       180244080.      0.929759264    
   709037.312      0.805277228       8880638.00     -0.548268914       16245427.0      -2.40296936       46657768.0      -1.33419847       295758720.     -0.910074949       180244224.      -2.21183300    
   1173833.50     -0.140740082       3593045.75     -0.316885144       6929965.00      -2.37404871       16819758.0      -1.26419759       556463808.     -0.921958089       340606464.      -2.16939592    
   1414805.50     -0.937320888       1385937.50       1.53719890       1076454.62      0.103015929       4271298.00       1.51467299       378773696.     -0.933983862       221192512.      -2.03421330    
   546686.125      -1.62393165       1366589.38       2.02637434       3542322.75      0.471048653       5536579.50       1.71281600       155307536.     -0.912091136       76481384.0      -1.74347234    
   426440.375      -3.07345033      0.351193219     -0.641364396       3836164.75      0.473143548      0.691228032      -1.12159288       77402328.0     -0.844807506       28.5665741       2.20824504    
   5655190.50       3149221.00       1.17187500E-02   6.00328902E-03 -0.175781250     -0.888486803      -1.56250000E-02  0.192105249      -7754412.00       92977800.0     -0.500000000      -8.83684158    
   1.95312500E-03  -2.40131561E-02   19982372.0       28880306.0      0.264160156      0.512530804       70048480.0       41549204.0       3.75781250       7.87631512      -65.5312500       103.352623    
  0.480468750      0.738404572     -0.210937500     -0.342187464       51206152.0       11792188.0       1.18750000      -2.08914447       121.000000      -123.715782       1.53125000      -2.40131569    
   1.95312500E-02  -1.20065780E-02   70592504.0       36519164.0      -13.0312500       1.21566606       2.01905242E+09   52657664.0       40.0000000      -1.63289464       1031.93750      -535.301270    
  -6780310.00       93395728.0      0.250000000     -0.384210497      -29.0000000      -76.6499939      -172.000000      -5.76315737       8.41417359E+10   1.75829586E+10  -214.000000       1143.41040    
  0.125000000       1.15263152      -165.000000       9.22105217     -0.910156250       1.72894728      -296.984375       443.571014      -804.000000       1343.19995       4.27912356E+10   4.88044954E+10
   3356647.50     -0.620978057       6.64149895E-02  0.418224335       2506334.00      0.395419568       1.65421486      0.419879943       169476432.      -1.17402053       3.69056773      0.661043227    
   2528763.75     -0.443231165       1307760.38       2.68965602       3286719.25      0.466408581       5335200.50       2.01099634       128614776.      -1.22213173       76097960.0      -2.97255731    
   1170057.12       1.07003379       2079180.88       2.53399253       3669336.25      0.567158639       10780446.0       1.87365615       95940784.0       2.41502929       72811392.0       2.26786351    
   1379240.38       2.58121085       762425.062       8.72067735E-02   2523075.50      -2.45575666       5923677.50      -1.33987987       453418880.       2.19559669       199189312.       1.10715485    
   1046846.50      -2.29391861       5137983.00     -0.450278163       14050165.0      -2.43254638       46375956.0      -1.39334869       326738240.       2.18099356       137635280.      0.982317209    
   1046847.06      0.847673357       5137983.00     -0.450278670       14050163.0      -2.43254662       46375936.0      -1.39334857       326738368.     -0.960598648       137635360.      -2.15927529    
   1379240.38     -0.560381114       762423.938       8.72062594E-02   2523068.00      -2.45575619       5923659.50      -1.33988070       453418816.     -0.945995748       199189264.      -2.03443766    
   1170057.12      -2.07156181       2079180.38       2.53399301       3669340.00      0.567158163       10780442.0       1.87365711       95940512.0     -0.726562083       72811392.0     -0.873727143    
   2528765.25       2.69836116       1307759.50       2.68965602       3286719.25      0.466408581       5335202.50       2.01099634       128614848.       1.91946077       76097952.0      0.169035777    
   3356647.50       2.52061462      0.624777138     -0.239743099       2506335.50      0.395418882       3.34849381       1.18468046       169476384.       1.96757209       28.1275520      -2.95153189    
   4795795.00       3854818.50       2.34375000E-02   1.34868417E-02 -0.535156250     -0.660855234       4.68750000E-02   6.74342066E-02  -18228532.0       93169520.0      -16.3750000       1.07894731    
   0.00000000      -6.74342085E-03   11362499.0       28921544.0      -3.17382812E-02  0.162685022       54283480.0       50947528.0      0.218750000      -4.20789480       59.0703125       112.642105    
  0.292968750      0.128124997     -0.117187500       1.83421052       52558824.0       8482715.00       26.1875000      -1.73980260      -56.0000000      -103.147362      0.375000000       6.25789452    
   3.90625000E-03  -6.74342085E-03   56181480.0       45951072.0     -0.937500000      0.933120847       2.00102925E+09   81302424.0       18.0000000       1.34868419      -371.750000      -645.210510    
  -17445882.0       95132256.0      -1.50000000       6.04210520       67.0000000      -17.2631569      -108.000000      -5.17894745       8.44501893E+10   1.20035686E+10   248.000000      -2793.17896    
   9.37500000E-02  -1.29473686      -25.0000000       124.294731      0.945312500      -1.99605262      -673.312500       721.707886       168.500000      -176.084198       3.06970542E+10   4.79315231E+10
   2633275.50     -0.593985617       3.44974697E-02   2.43296647       1114036.88      -2.43389153       1.98810530       2.87104869       140984208.      -1.20793223       2.71528196     -0.244978666    
   3045843.50     -0.562309027       701296.500      -2.05787063       182101.250      -1.35546398       2310962.00      -1.99226618       176542336.      -1.15124667       88363136.0      -2.16595364    
   1519628.50     -0.188186213       1044256.19       3.13166022       2860669.75      0.556820631       7476278.00       1.92058647       126331904.      -1.09037268       91782832.0      -2.36852646    
   1331429.25       2.38264608       403071.656       2.12425804       766013.188      0.557936668       4802651.50       1.67303061       278117920.       2.15732455       66465620.0       1.05035543    
   759923.125      -1.81710744       1251598.50     -0.724179029       11055329.0      -2.48966289       43088716.0      -1.52481270       330264416.       2.17417598       47356180.0      0.886213362    
   759923.125       1.32448494       1251599.88     -0.724178255       11055324.0      -2.48966289       43088700.0      -1.52481246       330264672.     -0.967416465       47356232.0      -2.25537968    
   1331429.88     -0.758947670       403071.719       2.12425852       766018.938      0.557936430       4802660.00       1.67303193       278117728.     -0.984267771       66465532.0      -2.09123802    
   1519631.00       2.95340562       1044256.56       3.13165998       2860668.25      0.556820512       7476262.00       1.92058599       126332200.       2.05122066       91782920.0      0.773065686    
   3045843.00       2.57928348       701297.188      -2.05786991       182102.766      -1.35547030       2310967.00      -1.99226677       176542304.       1.99034560       88363176.0      0.975638449    
   2633275.50       2.54760718      0.317147255       1.90747118       1114036.88      -2.43389130       1.53806579      -3.01965165       140984160.       1.93365967       27.4871693      -1.81049240    
   3598081.50       4978325.50       9.76562500E-03   7.48355221E-03 -0.566406250     -0.441529572      -3.90625000E-02  0.134703934      -21355626.0       70258768.0       6.87500000      -6.22631550    
   3.66210938E-03   7.48355221E-03   6891663.00       26470274.0      -3.18603516E-02  -3.97563726E-02   41928868.0       54054348.0      0.367187500      -6.52565765       44.2968750       187.028931    
   3.51562500E-02  0.381661177     -0.425781250      0.845641375       54362976.0       5694725.50      -19.2812500       4.01866770      -2.00000000       28.2578926     -0.125000000      -3.77171040    
  -8.00781250E-02  -7.48355221E-03   44388104.0       49407632.0       2.87500000       2.17397189       1.97895309E+09   101406056.       22.0000000       4.19078922       527.968750       1677.87231    
  -19524214.0       73650096.0       3.25000000       6.70526266      -87.0000000       68.7289429       24.0000000      -20.8342094       8.57904988E+10   8.27180083E+09   668.000000       708.842041    
  -2.00000000       1.43684196       99.5000000       118.778938      0.187500000      -1.07763147       244.937500       64.9572296      -110.000000       649.452576       1.83308698E+10   4.92098273E+10
   2475606.75       2.81474090       2.50113588E-02 -0.165148675       1794489.12      -2.69940782       1.04942226      0.335380435       44631664.0       2.13322186       6.01245165      0.404891789    
   800399.375      -2.87921166       958981.000     -0.712378919       1939945.12      -2.62690735       5954756.00      -1.20556271       13382367.0      -1.23917866       48050000.0     -0.583196044    
   2299918.00     -0.546488464       413060.406      -1.26722181       142695.828     -0.442013949       1661168.50      -1.33095944       144840208.      -1.06791973       46222572.0      -2.03301620    
   816447.812       1.87724531       298873.281       1.11558950       2292007.75      0.553045034       11446562.0       1.56607664       88998192.0       2.16187763       9566470.00     -0.698037982    
   651008.812      -2.04828763       2187721.25      -3.04974198       7718203.00      -2.57291603       38158872.0      -1.70081437       288511136.       2.09631252       85621696.0      -1.61307418    
   651007.875       1.09330523       2187719.25      -3.04974294       7718207.00      -2.57291555       38158844.0      -1.70081460       288511168.      -1.04528010       85621688.0       1.52851820    
   816447.938      -1.26434851       298873.406       1.11558855       2292009.25      0.553046227       11446553.0       1.56607711       88998176.0     -0.979713738       9566463.00       2.44355130    
   2299917.75       2.59510350       413059.969      -1.26721764       142693.781     -0.442010283       1661179.38      -1.33096063       144840256.       2.07367325       46222660.0       1.10857856    
   800401.688      0.262378603       958980.812     -0.712377131       1939947.88      -2.62690783       5954757.50      -1.20556247       13382370.0       1.90241444       48049992.0       2.55839658    
   2475606.75     -0.326851517      0.367513567       2.25962543       1794491.25      -2.69940782       2.36167240       2.65614152       44631636.0      -1.00837111       8.42516327     -0.896055400    
   2326731.50       5084629.50       0.00000000       0.00000000      0.375976562     -0.871710479       9.17968750E-02   0.00000000      -20962546.0       58855496.0      -5.87500000      0.263157874    
  -3.90625000E-03   1.23355258E-02   4290191.00       24692280.0      -8.05664062E-02  0.215871692       32004460.0       57295836.0     -0.781250000       3.61842084      -15.5937500       3.28947353    
 -0.132812500      0.135690778      0.218750000      0.435855240       55593156.0       3677258.25      -61.6250000      -1.05674338       289.000000      -98.5526276      -2.18750000      -4.67105246    
   6.25000000E-02   4.11184179E-03   34649532.0       52522640.0       4.50000000      0.290398836       1.95542682E+09   122915088.       62.0000000       11.1842098      -11.5000000      -301.973663    
  -17007420.0       69020064.0       1.00000000     -0.526315749       97.0000000      -11.4473677      -124.000000       22.6315765       8.69868093E+10   5.19219763E+09   772.000000       1082.10522    
  0.750000000      0.526315749      -3.00000000      -118.947357      -1.56250000E-02  -1.51315773       152.625000      -651.776245       151.000000       326.315765       1.24305633E+10   4.25398190E+10
   2776784.50       2.89200759       2.30992250E-02  -2.25311279       442013.469      0.385505229       1.23843479      -2.75570989       72915872.0       1.81437862      0.436198115       2.97644401    
   2976467.50       2.90499830       539798.062      0.878464520       244902.969       2.49719024       1452332.25      0.647196352       81847528.0       1.90337634       71496032.0      0.783229709    
   467971.219     -0.813830674       258832.891      -1.37161720       1146100.88      -2.79420853       6891450.50      -1.46914184       18975466.0      -1.56198871       6546365.50      0.240888596    
   399755.969      0.524221241       903280.875      0.227745399       1436453.75      0.104732573       11313463.0       1.39706779       58490188.0     -0.910820305       27462652.0       1.45048165    
   422028.625      -2.00101542       4107277.50      -3.13239884       6422650.00       2.19193435       32109312.0      -1.90000784       187147248.       1.81411469       226475104.      -1.67714071    
   422020.812       1.14055765       4107264.25      -3.13239980       6422642.00       2.19193363       32109254.0      -1.90000606       187147824.      -1.32747471       226475072.       1.46445155    
   399754.875      -2.61737466       903279.875      0.227744758       1436451.75      0.104728766       11313454.0       1.39706790       58490092.0       2.23077083       27462704.0      -1.69110954    
   467967.938       2.32775784       258832.438      -1.37161982       1146099.50      -2.79420805       6891455.00      -1.46914113       18975296.0       1.57958937       6546413.00      -2.90070629    
   2976466.25     -0.236594453       539797.562      0.878463745       244901.828       2.49718690       1452334.62      0.647196472       81847680.0      -1.23821557       71496000.0      -2.35836291    
   2776784.50     -0.249584764      0.164557606      -2.43813610       442015.125      0.385505974       1.10985839      -1.26309335       72915920.0      -1.32721388       16.0671597       1.54847860    
   1258746.50       4904398.00      -1.17187500E-02   6.72286190E-03  0.220703125       1.34457238E-02  -1.70898438E-02 -0.125493422      -20183552.0       25710330.0       1.28125000      -1.14736843    
  -3.90625000E-03  -8.96381587E-03   2838040.75       21855156.0      -9.35058594E-02 -0.114568770       23917364.0       55724260.0      0.343750000      -1.97203946      -61.9375000      -8.53355312    
   9.90625000       10.9851561       1.14843750      -1.04876649       34344008.0      -13814633.0       49.5937500       8.63663673      -259.000000       1443.38953      -1.00000000       7.06348705    
   7.81250000E-03  -4.48190793E-03   26736538.0       50494124.0      -4.37500000       1.54345703       1.93036467E+09   129758312.      -18.0000000      -5.37828952E-02   200.500000       279.671051    
  -16637794.0       70366528.0      0.750000000      -2.43815804       352.000000       6.59736824       96.0000000       36.5006599       8.07632732E+10   1.92510541E+09   716.000000       339.621063    
  -1.00000000      0.286842108      -8.25000000       67.6947403      -6.25000000E-02   1.41628289       23.0625000      -43.3490143      -56.0000000       80.3157883       9.03250842E+09   4.13157540E+10
