VARIABLES="Frequency (rad/s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Excitation force - beta =   0.000 deg",I=    20,F=POINT
 0.9579  0.221706E+07  0.221395E+07  0.861875E+06  0.373407E+07  0.155121E+09  0.369346E+09  115.83   95.49  151.93   97.54 -172.90    8.98
 1.0526  0.295893E+07  0.400462E+07  0.121415E+07  0.972038E+07  0.534634E+08  0.104848E+09   94.77   88.12   97.43   89.68  158.07   -3.36
 1.1474  0.200359E+07  0.336388E+07  0.208106E+06  0.999393E+07  0.359662E+08  0.101504E+09   80.05   74.84   46.19   78.72   -4.40  164.42
 1.2421  0.561516E+06  0.121164E+07  0.102668E+07  0.486485E+07  0.776782E+08  0.191887E+09   16.52   68.90   44.42   78.28  -47.05  153.78
 1.3368  0.685531E+06  0.804622E+06  0.553226E+05  0.180001E+07  0.291618E+08  0.137805E+09  -42.26 -143.25  -61.93 -157.79  -54.47  149.04
 1.4316  0.361378E+06  0.149944E+07  0.236896E+06  0.486381E+07  0.268678E+07  0.592195E+08  -88.27 -140.66 -151.43 -137.55  -93.03 -157.50
 1.5263  0.175389E+06  0.461422E+06  0.107265E+06  0.199953E+07  0.956604E+07  0.358948E+08 -112.26   46.02 -170.53  -52.22   85.22  -62.75
 1.6211  0.346421E+06  0.678468E+06  0.208951E+05  0.186606E+07  0.532044E+07  0.529565E+08  -78.82  -57.61    4.72  -58.47   76.69 -115.89
 1.7158  0.357251E+06  0.750183E+06  0.107801E+06  0.198477E+07  0.158237E+07  0.320055E+08  -95.51  -55.87   89.36  -56.47 -159.49   16.97
 1.8105  0.200906E+06  0.196012E+05  0.108166E+06  0.130519E+06  0.799067E+07  0.542634E+08  167.92   63.21 -179.98   88.26   54.94    7.99
 1.9053  0.531878E+06  0.575050E+06  0.203384E+06  0.170367E+07  0.760084E+07  0.119778E+08   97.40   84.09   13.15   83.69  159.69   -5.08
 2.0000  0.104508E+06  0.236450E+06  0.390536E+05  0.730961E+06  0.401119E+07  0.293828E+08    4.68  102.37  111.88   98.18  -72.57  169.07
Zone t="Excitation force - beta =  80.000 deg",I=    20,F=POINT
 0.2000  0.346119E+06  0.325031E+07  0.387144E+08  0.104926E+07  0.540758E+08  0.383104E+07  -89.98  -89.92   -1.83   90.07  -89.98    0.00
 0.2947  0.711563E+06  0.712024E+07  0.328220E+08  0.869171E+06  0.102270E+09  0.178581E+08  -90.17  -89.28   -7.06   90.71  -90.17    0.02
 0.3895  0.113544E+07  0.125753E+08  0.276720E+08  0.171176E+07  0.142554E+09  0.539342E+08  -92.09  -86.60  -16.36  -86.41  -92.35    0.34
 0.4842  0.161830E+07  0.188361E+08  0.242231E+08  0.821945E+07  0.163691E+09  0.128225E+09  -97.56  -80.20  -27.50  -79.87 -100.36    2.28
 0.5789  0.230399E+07  0.230286E+08  0.213380E+08  0.175205E+08  0.178432E+09  0.251613E+09 -102.96  -71.97  -36.27  -71.42 -116.60    8.73
 0.6737  0.310510E+07  0.234427E+08  0.173357E+08  0.255554E+08  0.216516E+09  0.375505E+09 -100.87  -68.02  -44.27  -67.44 -133.35   17.94
 0.7684  0.334235E+07  0.217836E+08  0.132952E+08  0.308868E+08  0.237613E+09  0.441931E+09  -98.45  -69.64  -55.35  -69.26 -139.81   19.08
 0.8632  0.368612E+07  0.188047E+08  0.990040E+07  0.326156E+08  0.213204E+09  0.496234E+09 -100.83  -75.76  -67.52  -75.46 -151.42   13.34
 0.9579  0.335574E+07  0.155535E+08  0.678555E+07  0.316677E+08  0.193830E+09  0.509572E+09  -93.17  -86.54  -81.30  -86.41 -165.20    4.13
 1.0526  0.273949E+07  0.124065E+08  0.418927E+07  0.289103E+08  0.144737E+09  0.503557E+09  -96.27 -100.11  -97.18  -99.85 -179.64   -9.78
 1.1474  0.190247E+07  0.940006E+07  0.525734E+07  0.245518E+08  0.465046E+08  0.484286E+09  -95.31 -115.91   96.55 -115.01  165.82  -27.71
 1.2421  0.892728E+06  0.653690E+07  0.227826E+07  0.188141E+08  0.126633E+09  0.443060E+09  -94.87 -131.91 -138.90 -129.50  132.98  -45.97
 1.3368  0.334543E+06  0.402954E+07  0.106727E+07  0.129576E+08  0.770519E+08  0.397380E+09 -111.04 -145.34 -157.32 -141.30  114.51  -64.48
 1.4316  0.934268E+05  0.139842E+07  0.397003E+06  0.808158E+07  0.446893E+08  0.257497E+09 -147.26 -106.33 -177.41 -123.57   92.86  -73.19
 1.5263  0.616190E+05  0.497644E+06  0.561251E+05  0.843886E+06  0.193447E+08  0.291681E+09  -89.49 -163.81  172.04 -136.37   71.10 -126.39
 1.6211  0.248081E+06  0.112243E+07  0.624803E+05  0.356549E+07  0.264134E+07  0.181132E+09  -77.07  -58.51  -66.55  -60.11 -155.67 -142.78
