Nb de frequency :    20
 0.2000
 -0.129474E+01  0.124295E+03 -0.199605E+01  0.721708E+03 -0.176084E+03  0.479315E+11
 0.9579
  0.497833E+07  0.748355E-02 -0.441530E+00  0.134704E+00  0.702588E+08 -0.622632E+01
  0.748355E-02  0.264703E+08 -0.397564E-01  0.540543E+08 -0.652566E+01  0.187029E+03
  0.381661E+00  0.845641E+00  0.569473E+07  0.401867E+01  0.282579E+02 -0.377171E+01
 -0.748355E-02  0.494076E+08  0.217397E+01  0.101406E+09  0.419079E+01  0.167787E+04
  0.736501E+08  0.670526E+01  0.687289E+02 -0.208342E+02  0.827180E+10  0.708842E+03
  0.143684E+01  0.118779E+03 -0.107763E+01  0.649572E+02  0.649453E+03  0.492098E+11
 1.0526
  0.508463E+07  0.000000E+00 -0.871710E+00  0.000000E+00  0.588555E+08  0.263158E+00
  0.123355E-01  0.246923E+08  0.215872E+00  0.572958E+08  0.361842E+01  0.328947E+01
  0.135691E+00  0.435855E+00  0.367726E+07 -0.105674E+01 -0.985526E+02 -0.467105E+01
  0.411184E-02  0.525226E+08  0.290399E+00  0.122915E+09  0.111842E+02 -0.301974E+03
  0.690201E+08 -0.526316E+00 -0.114474E+02  0.226316E+02  0.519220E+10  0.108211E+04
  0.526316E+00 -0.118947E+03 -0.151316E+01 -0.651776E+03  0.326316E+03  0.425398E+11
 1.1474
  0.490440E+07  0.672286E-02  0.134457E-01 -0.125493E+00  0.257103E+08 -0.114737E+01
 -0.896382E-02  0.218552E+08 -0.114569E+00  0.557243E+08 -0.197204E+01 -0.853355E+01
  0.109852E+02 -0.104877E+01 -0.138146E+08  0.863664E+01  0.144339E+04  0.706349E+01
 -0.448191E-02  0.504941E+08  0.154346E+01  0.129758E+09 -0.537829E-01  0.279671E+03
  0.703665E+08 -0.243816E+01  0.659737E+01  0.365007E+02  0.192511E+10  0.339621E+03
  0.286842E+00  0.676947E+02  0.141628E+01 -0.433490E+02  0.803158E+02  0.413158E+11
 1.2421
  0.419388E+07 -0.485197E-02 -0.222463E+01  0.873355E-01  0.410617E+08 -0.248421E+01
 -0.242599E-02  0.197715E+08  0.908987E-01  0.552127E+08  0.101891E+01  0.329546E+02
  0.230226E+01 -0.970395E-02  0.744649E+06 -0.731435E+00 -0.369914E+02  0.108684E+01
  0.485197E-02  0.482640E+08 -0.621659E-02  0.135944E+09 -0.844243E+00 -0.461986E+03
  0.535054E+07  0.155263E+00 -0.280638E+03  0.675395E+01 -0.251834E+09  0.621053E+01
  0.000000E+00  0.105579E+02  0.470641E+00  0.179077E+03  0.956421E+02  0.351436E+11
 1.3368
  0.358683E+07  0.000000E+00 -0.456928E+00 -0.522204E-02  0.257387E+08  0.183816E+01
 -0.261102E-02  0.169303E+08 -0.412052E-01  0.517191E+08  0.561369E-01 -0.339224E+02
  0.323766E+00  0.913857E-01  0.404543E+06 -0.117953E+01 -0.165016E+02  0.501316E+00
  0.000000E+00  0.402223E+08 -0.242825E+00  0.123974E+09  0.148306E+01 -0.309562E+03
  0.329872E+06 -0.835526E-01 -0.341521E+01  0.139951E+01  0.243613E+09  0.270711E+03
  0.668421E+00  0.427789E+02  0.887747E-01  0.500700E+03  0.136024E+03  0.323474E+11
 1.4316
  0.297726E+07  0.279605E-02 -0.995395E+00  0.559211E-02  0.209588E+08 -0.536842E+00
  0.419408E-02  0.982290E+07  0.229626E+00  0.430213E+08 -0.492105E+00  0.410013E+02
  0.269819E+00 -0.671053E-01  0.176295E+06  0.206384E+00  0.224691E+02  0.234868E+00
  0.782895E-01  0.799649E+07  0.321546E-01  0.302681E+08 -0.447368E-01 -0.372211E+03
 -0.114542E+08 -0.805263E+00  0.163513E+02 -0.223684E+00 -0.172026E+09  0.402184E+03
 -0.984211E+00  0.493895E+02 -0.671053E-01  0.281305E+03 -0.241937E+03  0.238164E+11
 1.5263
  0.216191E+07 -0.596217E-02  0.585038E+00  0.104338E-01  0.190475E+07 -0.190789E+00
 -0.894326E-02  0.146751E+08  0.931822E-01  0.382521E+08  0.201223E+00 -0.101148E+03
 -0.139738E+00  0.156507E-01  0.412639E+05  0.225654E+00 -0.646076E+01  0.280222E+00
 -0.357730E-01  0.612279E+08 -0.446418E+00  0.154771E+09  0.367270E+01 -0.577663E+03
 -0.105861E+08  0.190789E+00 -0.435477E+02 -0.381579E+00 -0.478385E+09  0.534211E+01
  0.381579E+01 -0.100737E+03  0.658820E+00 -0.197074E+03  0.115428E+03  0.270447E+11
 1.6211
  0.201863E+07  0.474918E-02 -0.136860E+00 -0.164242E-01 -0.799002E+07  0.121579E+01
  0.000000E+00  0.129458E+08  0.237706E-01  0.372859E+08  0.100049E+01 -0.238852E+02
 -0.854852E-01 -0.791530E-03 -0.313192E+05  0.560997E-01 -0.770950E+01 -0.265954E+00
 -0.189967E-01  0.469125E+08  0.233699E+00  0.134415E+09  0.113980E+00 -0.131508E+03
 -0.570796E+07 -0.126645E+00 -0.329276E+01 -0.911842E+00 -0.127534E+09 -0.148326E+03
 -0.202632E+00  0.526842E+02 -0.411595E+00  0.296906E+03 -0.225732E+03  0.240835E+11
 1.7158
  0.193492E+07  0.000000E+00 -0.386377E+00 -0.633577E-02 -0.966287E+07  0.428947E+00
  0.167558E-02  0.110201E+08  0.324905E-01  0.331192E+08  0.145775E+00  0.406696E+02
  0.544562E-01 -0.347682E-01 -0.225504E+06  0.267883E+00  0.473853E+01  0.201069E+00
  0.670230E-02  0.383454E+08  0.291445E+00  0.114660E+09 -0.757360E+00 -0.100052E+03
 -0.704573E+07  0.000000E+00  0.605218E+01  0.864597E+00 -0.186880E+09  0.634842E+02
 -0.201069E+01 -0.334579E+02 -0.134046E-01 -0.455690E+02 -0.437526E+02  0.209751E+11
 1.8105
  0.177155E+07  0.442023E-02 -0.406882E+00  0.524902E-02 -0.751788E+07  0.452632E+00
  0.000000E+00  0.911502E+07 -0.524902E-03  0.284872E+08  0.123766E-01 -0.588421E+02
  0.603361E-01 -0.751439E-01 -0.433504E+06  0.316488E+00 -0.848684E-01 -0.235156E+00
 -0.707237E-02  0.309649E+08 -0.776994E-03  0.966309E+08 -0.548109E-01 -0.274182E+03
 -0.873442E+07  0.135789E+01  0.188832E+01  0.141447E+00 -0.546364E+09 -0.132621E+03
 -0.339474E+00 -0.669895E+02  0.353618E-01 -0.287502E+03 -0.181053E+01  0.172875E+11
 1.9053
  0.155891E+07  0.000000E+00  0.280254E-01 -0.616327E-02 -0.441318E+07  0.714474E+00
  0.000000E+00  0.653579E+07  0.577952E-01  0.220085E+08  0.483758E-01 -0.335058E+02
 -0.697728E-02  0.534925E-02 -0.146906E+06 -0.579114E-01 -0.529901E+01  0.372122E-01
  0.000000E+00  0.215114E+08 -0.124835E+00  0.722573E+08  0.409334E+00 -0.695421E+02
 -0.954281E+07 -0.535855E+00  0.165594E+00  0.774013E+00 -0.145643E+09 -0.122413E+03
  0.357237E+00 -0.157184E+02  0.576789E-01 -0.324155E+02  0.850224E+02  0.126547E+11
 2.0000
  0.137038E+07 -0.195312E-02 -0.158508E+00  0.102539E-01 -0.308018E+07 -0.250000E+00
 -0.354004E-02 -0.368591E+06 -0.708008E-02  0.330085E+07 -0.117188E-01  0.896484E+01
  0.273438E-01  0.336609E-01 -0.456613E+05  0.235229E+00  0.105859E+01 -0.296875E+00
  0.976562E-03 -0.742876E+06  0.864258E-01  0.979967E+07  0.781250E-01 -0.628906E+02
 -0.955024E+07  0.250000E+00  0.566406E+00 -0.140234E+01 -0.346589E+08 -0.255000E+02
 -0.375000E+00 -0.310000E+02  0.630859E+00 -0.129324E+03 -0.233125E+03  0.175844E+10
