VARIABLES="w (rad/s)"   |X| (m/m) |Y| (m/m)  |Z| (m/m) |phi| (deg)  |theta| (deg)  |psi| (deg) ang(x) (deg)  ang(y) (deg)  ang(z) (deg) ang(phi) (deg)  ang(theta) (deg)  ang(psi) (deg)
 Number of column (Nvariables*Nbody)=           6
beta=      0.000(deg), Number of pulsation=      20
     1.526  0.1614274E-02  0.3757062E-02  0.5012753E-03  0.5442560E-02  0.1431906E-02  0.7527571E-02  0.6619844E+02 -0.1440084E+03  0.9456403E+01  0.1235293E+03 -0.9488070E+02  0.1085571E+03
     1.621  0.2811956E-02  0.5046998E-02  0.8411932E-04  0.3490413E-02  0.7046170E-03  0.1009401E-01  0.9958241E+02  0.1131098E+03 -0.1752682E+03  0.1089405E+03 -0.1029349E+03  0.5665154E+02
     1.716  0.2579691E-02  0.5012973E-02  0.3789981E-03  0.3336243E-02  0.1653557E-03  0.5466034E-02  0.8315400E+02  0.1166231E+03 -0.9056561E+02  0.1134087E+03  0.1382267E+02 -0.1691907E+03
     1.811  0.1307574E-02  0.1178942E-03  0.3332012E-03  0.2026294E-03  0.7943931E-03  0.8326222E-02 -0.1288060E+02 -0.1231168E+03  0.1568896E+00 -0.9379211E+02 -0.1259377E+03 -0.1768231E+03
     1.905  0.3104809E-02  0.3121372E-02  0.5572547E-03  0.2352875E-02  0.6585816E-03  0.1660359E-02 -0.8373761E+02 -0.9995936E+02 -0.1668083E+03 -0.1008644E+03 -0.1726783E+02  0.1715745E+03
     2.000  0.5525264E-03  0.1129160E-02  0.9583420E-04  0.8813191E-03  0.3142809E-03  0.3630518E-02 -0.1756874E+03 -0.7744013E+02 -0.6810606E+02 -0.8215540E+02  0.1062461E+03 -0.1136890E+02
beta=     80.000(deg), Number of pulsation=      20
     0.200  0.1697919E+00  0.9541598E+00  0.1001437E+01  0.3355634E+00  0.4103601E-01  0.3382316E-01  0.8999986E+02  0.8999924E+02 -0.7250092E-03  0.8998661E+02 -0.8999997E+02 -0.1799998E+03
     0.295  0.1648458E+00  0.8577937E+00  0.1008317E+01  0.4805178E+01  0.9088217E-01  0.7118376E-01  0.9000373E+02  0.9004615E+02  0.8924213E-02  0.8989437E+02 -0.8999870E+02 -0.1799964E+03
     0.389  0.1581969E+00  0.8789995E+00  0.1033326E+01  0.6817548E+00  0.1671718E+00  0.1185445E+00  0.9014501E+02  0.8975476E+02  0.2180396E+00 -0.9129523E+02 -0.8986795E+02 -0.1799608E+03
     0.484  0.1499001E+00  0.7983156E+00  0.1106630E+01  0.2577356E+00  0.2975329E+00  0.1704742E+00  0.9171677E+02  0.8908399E+02  0.1689109E+01 -0.9606423E+02 -0.8787507E+02 -0.1798302E+03
     0.579  0.1249424E+00  0.7035944E+00  0.1301204E+01  0.9280530E-01  0.5724525E+00  0.2180126E+00  0.9883388E+02  0.8750513E+02  0.8467041E+01 -0.1118882E+03 -0.7201890E+02 -0.1798030E+03
     0.674  0.8493016E-01  0.5981458E+00  0.1634705E+01  0.2825058E-01  0.7527362E+00  0.2507967E+00  0.7935722E+02  0.8488958E+02  0.3894390E+02  0.1560494E+03 -0.2570111E+02  0.1790645E+03
     0.768  0.9270592E-01  0.4838302E+00  0.8738191E+00  0.7032210E-01  0.4494016E+00  0.2663234E+00  0.7223485E+02  0.8067282E+02  0.8809539E+02  0.9636848E+02  0.1287664E+02  0.1758483E+03
     0.863  0.9046251E-01  0.3774545E+00  0.3389671E+00  0.9732068E-01  0.2177011E+00  0.2599994E+00  0.7102258E+02  0.7387745E+02  0.9796023E+02  0.8103989E+02  0.1700191E+02  0.1711080E+03
     0.958  0.7023434E-01  0.2816916E+00  0.1435453E+00  0.1034225E+00  0.1258239E+00  0.2378863E+00  0.7954492E+02  0.6570908E+02  0.9207166E+02  0.7020652E+02  0.9496214E+01  0.1615425E+03
     1.053  0.4948320E-01  0.1999019E+00  0.6199945E-01  0.9374794E-01  0.6671447E-01  0.2093981E+00  0.7734469E+02  0.5460691E+02  0.7953279E+02  0.5833659E+02 -0.2063102E+01  0.1512539E+03
     1.147  0.3021244E-01  0.1349756E+00  0.8382110E-01  0.7596649E-01  0.1765959E-01  0.1760205E+00  0.7933340E+02  0.4241348E+02 -0.6880997E+02  0.4690297E+02 -0.1402536E+02  0.1347887E+03
     1.242  0.1199208E-01  0.8306851E-01  0.1835444E-01  0.5356348E-01  0.3194833E-01  0.1418538E+00  0.8223406E+02  0.2928967E+02  0.4067372E+02  0.3568076E+02 -0.4680479E+02  0.1199122E+03
     1.337  0.3925561E-02  0.4550209E-01  0.7054013E-02  0.3361901E-01  0.1612597E-01  0.1130547E+00  0.6707664E+02  0.1923643E+02  0.2247905E+02  0.2854452E+02 -0.6555028E+02  0.1031232E+03
     1.432  0.9562886E-03  0.1466410E-01  0.2186771E-02  0.1951622E-01  0.7826266E-02  0.6555828E-01  0.3375470E+02  0.6432513E+02  0.2509255E+01  0.5418804E+02 -0.8712074E+02  0.9809288E+02
     1.526  0.5918486E-03  0.4087234E-02  0.2622854E-03  0.1223905E-02  0.2890716E-02  0.6116902E-01  0.8791511E+02  0.5423484E+01 -0.7974060E+01  0.2022972E+02 -0.1088121E+03  0.4491511E+02
     1.621  0.2009698E-02  0.8344559E-02  0.2515328E-03  0.6751195E-02  0.3353400E-03  0.3452546E-01  0.1015041E+03  0.1121601E+03  0.1134590E+03  0.1090228E+03  0.2217887E+02  0.2975367E+02
